??,??,??,??,??????,????????,????
30-08-2019 8.00,2169,17.979,0.011,346.692,789.116,983.689
30-08-2019 9.00,2170,18.924,0.011,435.011,927.607,1145.055
30-08-2019 10.00,2171,19.375,0.011,494.558,1013.852,1375.764
30-08-2019 11.00,2172,19.405,0.01,526.06,1041.956,1697.596
30-08-2019 12.00,2173,19.019,0.01,517.283,1009.969,1367.328
30-08-2019 13.00,2174,18.752,0.01,459.485,920.086,1020.813
30-08-2019 14.00,2175,18.453,0.01,377.206,778.367,798.038
30-08-2019 15.00,2176,18.037,0.011,274.589,594.46,503.944
30-08-2019 16.00,2177,17.428,0.011,162.753,380.893,205.141
30-08-2019 17.00,2178,16.315,0.011,58.194,152.914,45.998
30-08-2019 18.00,2179,15.226,0.011,2.744,8.602,0
30-08-2019 19.00,2180,14.715,0.01,0,0,0
30-08-2019 20.00,2181,13.863,0.01,0,0,0
30-08-2019 21.00,2182,13.27,0.01,0,0,0
30-08-2019 22.00,2183,12.931,0.01,0,0,0
30-08-2019 23.00,2184,12.435,0.01,0,0,0
31-08-2019 0.00,2185,11.891,0.009,0,0,0
31-08-2019 1.00,2186,11.2,0.009,0,0,0
31-08-2019 2.00,2187,10.477,0.009,0,0,0
31-08-2019 3.00,2188,9.823,0.009,0,0,0
31-08-2019 4.00,2189,9.292,0.009,1.496,8.378,0
31-08-2019 5.00,2190,10.186,0.009,61.335,162.699,893.868
31-08-2019 6.00,2191,12.419,0.009,203.071,390.569,2389.278
31-08-2019 7.00,2192,14.294,0.01,367.388,602.534,3123.25
31-08-2019 8.00,2193,17.109,0.01,516.626,784.056,3683.685
31-08-2019 9.00,2194,18.797,0.009,632.385,922.74,3838.025
31-08-2019 10.00,2195,19.661,0.009,706.858,1009.117,3886.848
31-08-2019 11.00,2196,20.227,0.009,724.512,1037.253,3873.956
31-08-2019 12.00,2197,20.493,0.009,692.611,1005.231,3859.866
31-08-2019 13.00,2198,20.496,0.009,606.866,915.19,3762.39
31-08-2019 14.00,2199,20.223,0.01,487.907,773.264,3543.094
31-08-2019 15.00,2200,19.62,0.01,345.297,589.092,3118.604
31-08-2019 16.00,2201,18.404,0.01,191.652,375.21,2164.166
31-08-2019 17.00,2202,15.814,0.011,57.226,147.128,945.497
31-08-2019 18.00,2203,13.425,0.01,1.513,7.381,0
31-08-2019 19.00,2204,12.952,0.009,0,0,0
31-08-2019 20.00,2205,12.966,0.009,0,0,0
31-08-2019 21.00,2206,13.026,0.009,0,0,0
31-08-2019 22.00,2207,12.827,0.009,0,0,0
31-08-2019 23.00,2208,12.239,0.009,0,0,0
